576218781,Dalia Torrez,NCA,aquatics,0,0,0
381413110,Dalma Sebestyen,HUN,aquatics,0,0,0
227000230,Damian Wierling,GER,aquatics,0,0,0
534791286,Damien Joly,FRA,aquatics,0,0,0
486111896,Damir Buric,CRO,aquatics,0,1,0
675408199,Damir Dugonjic,SLO,aquatics,0,0,0
765792716,Dan Wallace,GBR,aquatics,0,1,0
622909202,Dana Vollmer,USA,aquatics,1,1,1
211024970,Danas Rapsys,LTU,aquatics,0,0,0
119961114,Daniah Hagul,LBA,aquatics,0,0,0
542045752,Daniel Goodfellow,GBR,aquatics,0,0,1
654450748,Daniel Gyurta,HUN,aquatics,0,0,0
686181990,Daniel Lopez Pinedo,ESP,aquatics,0,0,0
173884124,Daniel Macovei,ROU,aquatics,0,0,0
149524585,Daniel Skaaning,DEN,aquatics,0,0,0
463354597,Daniel Smith,AUS,aquatics,0,0,0
797414950,Daniel Varga,HUN,aquatics,0,0,0
207450764,Danielle Kettlewell,AUS,aquatics,0,0,0
554312456,Danielle Villars,SUI,aquatics,0,0,0
726533168,Daniil Pakhomov,RUS,aquatics,0,0,0
153868407,Danila Izotov,RUS,aquatics,0,0,0
828313980,Dara Hassanien,EGY,aquatics,0,0,0
490330541,Daria Chikunova,RUS,aquatics,0,0,0
971063935,Daria Iushko,UKR,aquatics,0,0,0
201671999,Daria Mullakaeva,RUS,aquatics,0,0,0
345015361,Daria Talanova,KGZ,aquatics,0,0,0
967665587,Daria Ustinova,RUS,aquatics,0,0,0
689516934,Darko Brguljan,MNE,aquatics,0,0,0
380938305,Darya Semyonova,TKM,aquatics,0,0,0
903300990,Darya Stepanyuk,UKR,aquatics,0,0,0
164963140,Daryna Zevina,UKR,aquatics,0,0,0
643787184,David Boudia,USA,aquatics,0,1,1
52887085,David Brandl,AUT,aquatics,0,0,0
502550042,David Foldhazi,HUN,aquatics,0,0,0
98040137,David Horvath,HUN,aquatics,0,0,0
906932951,David McKeon,AUS,aquatics,0,0,0
881131530,David Morgan,AUS,aquatics,0,0,1
971131011,David Plummer,USA,aquatics,1,0,1
277572925,David Verraszto,HUN,aquatics,0,0,0
661068918,David van der Colff,BOT,aquatics,0,0,0
625400298,Daynara de Paula,BRA,aquatics,0,0,0
871793969,Deborah Tsai,AUS,aquatics,0,0,0
930773141,Debra Daniel,FSM,aquatics,0,0,0
532865663,Deividas Margevicius,LTU,aquatics,0,0,0
493263577,Denes Varga,HUN,aquatics,0,0,0
598284598,Denis Petrashov,KGZ,aquatics,0,0,0
92529957,Devon Myles William Brown,RSA,aquatics,0,0,0
877009812,Diana Abla,BRA,aquatics,0,0,0
392473268,Diana Pineda,COL,aquatics,0,0,0
689489031,Dienov Andres Koka,CGO,aquatics,0,0,0
119737320,Dieter Dekoninck,BEL,aquatics,0,0,0
227184360,Diletta Carli,ITA,aquatics,0,0,0
989537292,Dimitrios Dimitriou,GRE,aquatics,0,0,0
575914740,Dimitrios Koulouris,GRE,aquatics,0,0,0
989520284,Diogo Carvalho,POR,aquatics,0,0,0
778633221,Dion Dreesens,NED,aquatics,0,0,0
521343807,Dionisio Augustine Ii,FSM,aquatics,0,0,0
276444388,Dirngulbai Misech,PLW,aquatics,0,0,0
217286137,Dmitriy Balandin,KAZ,aquatics,1,0,0
860594469,Dmytro Oseledets,UKR,aquatics,0,0,0
838189137,Dolores Hernandez,MEX,aquatics,0,0,0
330603205,Dominik Kozma,HUN,aquatics,0,0,0
726300964,Dominique Bouchard,CAN,aquatics,0,0,0
960157104,Domonic Bedggood,AUS,aquatics,0,0,0
48515460,Donglun Song,CHN,aquatics,0,0,0
798030855,Dora Antal,HUN,aquatics,0,0,0
963025022,Dora Csabai,HUN,aquatics,0,0,0
702170084,Dora Czigany,HUN,aquatics,0,0,0
810821583,Dorian McMenemy Taylor,DOM,aquatics,0,0,0
705883917,Dorothea Brandt,GER,aquatics,0,0,0
281803950,Douglas John Erasmus,RSA,aquatics,0,0,0
402567927,Drasko Brguljan,MNE,aquatics,0,0,0
86318895,Driss Lahrichi,MAR,aquatics,0,0,0
236093323,Duane da Rocha Marce,ESP,aquatics,0,0,0
754252198,Dulguun Batsaikhan,MGL,aquatics,0,0,0
327966166,Duncan Scott,GBR,aquatics,0,2,0
643802255,Dunhan Xiong,CHN,aquatics,0,0,0
154604483,Duo Shen,CHN,aquatics,0,0,0
265536386,Dusan Mandic,SRB,aquatics,1,0,0
386288896,Dusko Pijetlovic,SRB,aquatics,1,0,0
417996132,Dustin Tynes,BAH,aquatics,0,0,0
806170062,Dylan Bosch,RSA,aquatics,0,0,0
348929342,Dylan Carter,TTO,aquatics,0,0,0
659584369,Edgar Crespo,PAN,aquatics,0,0,0
32938884,Edina Gangl,HUN,aquatics,0,0,0
943462468,Eduardo Solaeche Gomez,ESP,aquatics,0,0,0
181030927,Ei Ei Thet,MYA,aquatics,0,0,0
58235529,Eirini-Marina Alexandri,AUT,aquatics,0,0,0
323828574,Ekaterina Ivanova Avramova,TUR,aquatics,0,0,0
443958002,Ekaterina Lisunova,RUS,aquatics,0,0,1
892190184,Ekaterina Petukhova,RUS,aquatics,0,0,0
814297240,Ekaterina Prokofyeva,RUS,aquatics,0,0,1
38343268,Elena Prokofyeva,RUS,aquatics,1,0,0
290451814,Elena Wassen,GER,aquatics,0,0,0
731624234,Elinah Phillip,IVB,aquatics,0,0,0
564832940,Elisa Bozzo,ITA,aquatics,0,0,0
732211683,Elisa Queirolo,ITA,aquatics,0,1,0
608164942,Elisbet Games,CUB,aquatics,0,0,0
993687711,Elizabeth Beisel,USA,aquatics,0,0,0
50104802,Elizabeth Cui,NZL,aquatics,0,0,0
191092318,Ellie Faulkner,GBR,aquatics,0,0,0
786667098,Eloi Imaniraguha,RWA,aquatics,0,0,0
388539796,Elsie Uwamahoro,BDI,aquatics,0,0,0
357059083,Elvina Karimova,RUS,aquatics,0,0,1
468726382,Emerric Kpegba,TOG,aquatics,0,0,0
136493766,Emilia Pikkarainen,FIN,aquatics,0,0,0
736663132,Emily Overholt,CAN,aquatics,0,0,1
905464042,Emily Rogers,AUS,aquatics,0,0,0
75025673,Emily Seebohm,AUS,aquatics,0,1,0
661638106,Emma McKeon,AUS,aquatics,1,2,1
79453290,Emma Robinson,NZL,aquatics,0,0,0
867271718,Emmanouil Mylonakis,GRE,aquatics,0,0,0
291735162,Emmanuel Vanluchene,BEL,aquatics,0,0,0
968294058,Enzo Khasz,FRA,aquatics,0,0,0
421842394,Erik Persson,SWE,aquatics,0,0,0
699027822,Erika Ferraioli,ITA,aquatics,0,0,0
121922663,Erika Seltenreich-Hodgson,CAN,aquatics,0,0,0
854947298,Erika Villaecija garcia,ESP,aquatics,0,0,0
200848465,Erwin Maldonado,VEN,aquatics,0,0,0
276263740,Esmee Vermeulen,NED,aquatics,0,0,0
246336777,Esteban Enderica,ECU,aquatics,0,0,0
962423324,Estefania Alvarez Piedrahita,COL,aquatics,0,0,0
208192255,Estellah Fils Rabetsara,MAD,aquatics,0,0,0
411235848,Esther Qin,AUS,aquatics,0,0,0
928379539,Etel Sanchez,ARG,aquatics,0,0,0
724574659,Etiene Medeiros,BRA,aquatics,0,0,0
797157508,Eva Risztov,HUN,aquatics,0,0,0
355432500,Evan Van Moerkerke,CAN,aquatics,0,0,0
842357019,Evangelia Papazoglou,GRE,aquatics,0,0,0
171585760,Evangelia Platanioti,GRE,aquatics,0,0,0
135668596,Evangelos Ioannis Delakas,GRE,aquatics,0,0,0
132983811,Evelina Afoa,SAM,aquatics,0,0,0
508215341,Evelyn Verraszto,HUN,aquatics,0,0,0
674582235,Evgenii Drattcev,RUS,aquatics,0,0,0
491370876,Evgenii Kuznetsov,RUS,aquatics,0,0,0
863520431,Evgeniia Soboleva,RUS,aquatics,0,0,1
277821751,Evgeniya Ivanova,RUS,aquatics,0,0,1
475233950,Evgeny Koptelov,RUS,aquatics,0,0,0
968996509,Evgeny Rylov,RUS,aquatics,0,0,1
664096617,Evita Leter,SUR,aquatics,0,0,0
317494421,Eyglo Gustafsdottir,ISL,aquatics,0,0,0
146876427,Fabien Gilot,FRA,aquatics,0,1,0
775503680,Fanny Deberghes,FRA,aquatics,0,0,0
337880291,Fanny Lecluyse,BEL,aquatics,0,0,0
742843800,Fantine Lesaffre,FRA,aquatics,0,0,0
261146293,Farhan Farhan,BRN,aquatics,0,0,0
382788770,Farida Osman,EGY,aquatics,0,0,0
283411647,Fatema Almahmeed,BRN,aquatics,0,0,0
91359398,Fatima Alkaramova,AZE,aquatics,0,0,0
300063217,Fatima Gallardo Carapeto,ESP,aquatics,0,0,0
708809781,Fatoumata Samassekou,MLI,aquatics,0,0,0
930422859,Faye Husain,IOA,aquatics,0,0,0
156730444,Federica Pellegrini,ITA,aquatics,0,0,0
131020655,Federica Radicchi,ITA,aquatics,0,1,0
536316359,Federico Bocchia,ITA,aquatics,0,0,0
959504694,Federico Grabich,ARG,aquatics,0,0,0
51952214,Federico Turrini,ITA,aquatics,0,0,0
695896806,Federico Vanelli,ITA,aquatics,0,0,0
